time,x,theta,x_dot,theta_dot,input,Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
42199,-9.48,-68.91,0.00,40.74,0.00,25.00,0.00,0.00,1.00,0.00,0.00
42268,-9.48,-63.71,0.00,73.27,0.00,25.00,0.00,0.00,1.00,0.00,0.00
42338,-9.48,-56.47,0.00,102.51,0.00,25.00,0.00,0.00,1.00,0.00,0.00
42408,-9.48,-48.78,0.00,108.63,0.00,25.00,0.00,0.00,1.00,0.00,0.00
42479,-9.48,-40.74,0.00,113.28,0.00,25.00,0.00,0.00,1.00,0.00,0.00
42765,-9.60,-12.41,0.00,97.02,-255.00,25.00,0.00,0.00,1.00,0.00,0.00
42838,-9.78,-8.30,0.00,46.60,-207.56,25.00,0.00,0.00,1.00,0.00,0.00
43126,-10.26,-3.50,0.00,17.47,-87.44,25.00,0.00,0.00,1.00,0.00,0.00
43198,-10.33,-2.35,0.00,15.93,-58.77,25.00,0.00,0.00,1.00,0.00,0.00
43270,-10.37,-1.67,0.00,8.05,-41.81,25.00,0.00,0.00,1.00,0.00,0.00
43340,-10.40,-1.70,0.00,0.53,-42.51,25.00,0.00,0.00,1.00,0.00,0.00
43630,-10.57,-4.09,0.00,9.25,-102.25,25.00,0.00,0.00,1.00,0.00,0.00
43702,-10.65,-2.86,0.00,16.82,-71.44,25.00,0.00,0.00,1.00,0.00,0.00
43773,-10.70,0.19,0.00,41.26,4.64,25.00,0.00,0.00,1.00,0.00,0.00
43842,-10.71,-1.05,0.00,-15.75,-26.25,25.00,0.00,0.00,1.00,0.00,0.00
43915,-10.72,-0.43,0.00,8.29,-10.85,25.00,0.00,0.00,1.00,0.00,0.00
44132,-10.82,-7.56,0.00,-32.51,-189.01,25.00,0.00,0.00,1.00,0.00,0.00
44206,-10.94,-8.25,0.00,-17.64,-206.31,25.00,0.00,0.00,1.00,0.00,0.00
44279,-11.08,-9.26,0.00,-21.19,-231.46,25.00,0.00,0.00,1.00,0.00,0.00
44574,-11.66,-5.46,0.00,-1.44,-136.60,25.00,0.00,0.00,1.00,0.00,0.00
44865,-12.04,-5.78,0.00,-1.16,-144.55,25.00,0.00,0.00,1.00,0.00,0.00
44938,-12.14,-5.93,0.00,-1.94,-148.15,25.00,0.00,0.00,1.00,0.00,0.00
45010,-12.24,-4.96,0.00,9.18,-123.95,25.00,0.00,0.00,1.00,0.00,0.00
45083,-12.33,-4.07,0.00,11.17,-101.72,25.00,0.00,0.00,1.00,0.00,0.00
45369,-12.55,-3.56,0.00,-12.59,-88.94,25.00,0.00,0.00,1.00,0.00,0.00
45442,-12.61,-4.53,0.00,-11.37,-113.19,25.00,0.00,0.00,1.00,0.00,0.00
45515,-12.68,-4.80,0.00,-7.27,-119.89,25.00,0.00,0.00,1.00,0.00,0.00
45588,-12.76,-5.05,0.00,-3.19,-126.30,25.00,0.00,0.00,1.00,0.00,0.00
45877,-13.13,-4.91,0.00,3.59,-122.82,25.00,0.00,0.00,1.00,0.00,0.00
45949,-13.22,-5.38,0.00,-4.93,-134.53,25.00,0.00,0.00,1.00,0.00,0.00
46022,-13.31,-5.58,0.00,-2.63,-139.55,25.00,0.00,0.00,1.00,0.00,0.00
46095,-13.40,-6.18,0.00,-6.58,-154.44,25.00,0.00,0.00,1.00,0.00,0.00
46385,-13.84,-6.27,0.00,-0.50,-156.71,25.00,0.00,0.00,1.00,0.00,0.00
46457,-13.95,-6.47,0.00,-4.89,-161.82,25.00,0.00,0.00,1.00,0.00,0.00
46530,-14.06,-6.20,0.00,1.50,-154.98,25.00,0.00,0.00,1.00,0.00,0.00
46602,-14.17,-6.83,0.00,-7.13,-170.87,25.00,0.00,0.00,1.00,0.00,0.00
46892,-14.63,-6.94,0.00,-2.23,-173.54,25.00,0.00,0.00,1.00,0.00,0.00
46964,-14.75,-7.60,0.00,-5.06,-189.97,25.00,0.00,0.00,1.00,0.00,0.00
47037,-14.88,-7.86,0.00,2.26,-196.56,25.00,0.00,0.00,1.00,0.00,0.00
47109,-15.02,-8.23,0.00,-7.50,-205.80,25.00,0.00,0.00,1.00,0.00,0.00
47397,-15.58,-7.71,0.00,-5.26,-192.73,25.00,0.00,0.00,1.00,0.00,0.00
47470,-15.72,-7.52,0.00,-2.55,-188.04,25.00,0.00,0.00,1.00,0.00,0.00
47544,-15.85,-6.76,0.00,7.23,-169.10,25.00,0.00,0.00,1.00,0.00,0.00
47616,-15.97,-6.66,0.00,-3.16,-166.49,25.00,0.00,0.00,1.00,0.00,0.00
47904,-16.43,-6.89,0.00,1.77,-172.29,25.00,0.00,0.00,1.00,0.00,0.00
47976,-16.55,-6.54,0.00,4.60,-163.54,25.00,0.00,0.00,1.00,0.00,0.00
48048,-16.67,-6.02,0.00,2.44,-150.42,25.00,0.00,0.00,1.00,0.00,0.00
48119,-16.77,-5.74,0.00,-0.70,-143.46,25.00,0.00,0.00,1.00,0.00,0.00
48192,-16.88,-5.36,0.00,3.12,-134.07,25.00,0.00,0.00,1.00,0.00,0.00
48410,-17.17,-5.90,0.00,-6.30,-147.50,25.00,0.00,0.00,1.00,0.00,0.00
48483,-17.27,-5.69,0.00,1.82,-142.15,25.00,0.00,0.00,1.00,0.00,0.00
48555,-17.37,-5.44,0.00,3.28,-135.99,25.00,0.00,0.00,1.00,0.00,0.00
48842,-17.74,-4.93,0.00,-4.17,-123.14,25.00,0.00,0.00,1.00,0.00,0.00
49132,-18.08,-5.04,0.00,0.28,-126.05,25.00,0.00,0.00,1.00,0.00,0.00
49204,-18.17,-5.10,0.00,-1.59,-127.60,25.00,0.00,0.00,1.00,0.00,0.00
49277,-18.26,-5.00,0.00,-0.74,-125.07,25.00,0.00,0.00,1.00,0.00,0.00
49350,-18.35,-4.73,0.00,0.50,-118.27,25.00,0.00,0.00,1.00,0.00,0.00
49639,-18.67,-4.78,0.00,0.08,-119.56,25.00,0.00,0.00,1.00,0.00,0.00
49711,-18.75,-5.13,0.00,-6.30,-128.20,25.00,0.00,0.00,1.00,0.00,0.00
49783,-18.84,-4.30,0.00,10.35,-107.55,25.00,0.00,0.00,1.00,0.00,0.00
49856,-18.92,-4.41,0.00,-4.70,-110.20,25.00,0.00,0.00,1.00,0.00,0.00
49929,-18.99,-4.62,0.00,-0.29,-115.54,25.00,0.00,0.00,1.00,0.00,0.00
50147,-19.25,-4.79,0.00,0.86,-119.76,25.00,0.00,0.00,1.00,0.00,0.00
50219,-19.33,-4.31,0.00,5.22,-107.73,25.00,0.00,0.00,1.00,0.00,0.00
50290,-19.41,-4.01,0.00,0.79,-100.21,25.00,0.00,0.00,1.00,0.00,0.00
50577,-19.68,-4.08,0.00,-0.65,-101.94,25.00,0.00,0.00,1.00,0.00,0.00
50867,-20.00,-5.76,0.00,-4.39,-144.06,25.00,0.00,0.00,1.00,0.00,0.00
50940,-20.10,-5.73,0.00,0.18,-143.27,25.00,0.00,0.00,1.00,0.00,0.00
51012,-20.20,-6.24,0.00,-4.11,-155.99,25.00,0.00,0.00,1.00,0.00,0.00
51085,-20.31,-6.64,0.00,-6.75,-166.08,25.00,0.00,0.00,1.00,0.00,0.00
51376,-20.81,-8.26,0.00,-8.40,-206.48,25.00,0.00,0.00,1.00,0.00,0.00
51448,-20.96,-7.84,0.00,-1.04,-196.12,25.00,0.00,0.00,1.00,0.00,0.00
51521,-21.10,-7.21,0.00,4.48,-180.31,25.00,0.00,0.00,1.00,0.00,0.00
51593,-21.23,-6.65,0.00,4.38,-166.17,25.00,0.00,0.00,1.00,0.00,0.00
51881,-21.69,-7.35,0.00,-2.92,-183.65,25.00,0.00,0.00,1.00,0.00,0.00
51954,-21.82,-6.98,0.00,3.22,-174.55,25.00,0.00,0.00,1.00,0.00,0.00
52026,-21.94,-6.53,0.00,0.70,-163.25,25.00,0.00,0.00,1.00,0.00,0.00
52098,-22.06,-6.71,0.00,0.76,-167.71,25.00,0.00,0.00,1.00,0.00,0.00
52169,-22.17,-6.58,0.00,1.79,-164.53,25.00,0.00,0.00,1.00,0.00,0.00
52384,-22.49,-4.83,0.00,9.67,-120.70,25.00,0.00,0.00,1.00,0.00,0.00
52456,-22.58,-4.33,0.00,5.17,-108.16,25.00,0.00,0.00,1.00,0.00,0.00
52528,-22.65,-4.18,0.00,2.92,-104.41,25.00,0.00,0.00,1.00,0.00,0.00
52959,-23.07,-3.74,0.00,0.07,-93.60,25.00,0.00,0.00,1.00,0.00,0.00
53029,-23.13,-4.00,0.00,-2.13,-99.98,25.00,0.00,0.00,1.00,0.00,0.00
53101,-23.19,-3.74,0.00,4.25,-93.43,25.00,0.00,0.00,1.00,0.00,0.00
53172,-23.26,-3.95,0.00,-1.75,-98.87,25.00,0.00,0.00,1.00,0.00,0.00
53243,-23.32,-3.71,0.00,2.14,-92.66,25.00,0.00,0.00,1.00,0.00,0.00
53314,-23.39,-4.04,0.00,-2.54,-101.00,25.00,0.00,0.00,1.00,0.00,0.00
53387,-23.45,-3.53,0.00,4.94,-88.35,25.00,0.00,0.00,1.00,0.00,0.00
53670,-23.56,-0.23,0.00,2.79,-5.76,25.00,0.00,0.00,1.00,0.00,0.00
53740,-23.56,-0.01,0.00,3.28,-0.26,25.00,0.00,0.00,1.00,0.00,0.00
53810,-23.56,-0.13,0.00,-1.46,-3.35,25.00,0.00,0.00,1.00,0.00.00,0.00
54019,-23.56,0.60,0.00,6.40,14.89,25.00,0.00,0.00,1.00,0.00,0.00
54087,-23.55,-0.25,0.00,-11.82,-6.32,25.00,0.00,0.00,1.00,0.00,0.00
54159,-23.56,-0.92,0.00,-8.78,-23.06,25.00,0.00,0.00,1.00,0.00,0.00
54231,-23.57,-1.16,0.00,-3.71,-29.03,25.00,0.00,0.00,1.00,0.00,0.00
54302,-23.58,-1.15,0.00,1.47,-28.64,25.00,0.00,0.00,1.00,0.00,0.00
54587,-23.63,-0.68,0.00,6.00,-16.98,25.00,0.00,0.00,1.00,0.00,0.00
54658,-23.64,-0.67,0.00,0.61,-16.83,25.00,0.00,0.00,1.00,0.00,0.00
54936,-23.61,-0.18,0.00,-25.97,-4.53,25.00,0.00,0.00,1.00,0.00,0.00
55008,-23.61,1.50,0.00,23.42,37.49,25.00,0.00,0.00,1.00,0.00,0.00
2,0.00,nan,0.00,3.52,nan,25.00,0.00,0.00,1.00,0.00,0.00
12,0.00,nan,0.00,-19.79,nan,25.00,0.00,0.00,1.00,0.00,0.00
59,0.00,nan,0.00,0.88,nan,25.00,0.00,0.00,1.00,0.00,0.00
119,0.00,nan,0.00,-2.28,nan,25.00,0.00,0.00,1.00,0.00,0.00
182,0.00,nan,0.00,-4.26,nan,25.00,0.00,0.00,1.00,0.00,0.00
244,0.00,nan,0.00,-3.82,nan,25.00,0.00,0.00,1.00,0.00,0.00
307,0.00,nan,0.00,-0.79,nan,25.00,0.00,0.00,1.00,0.00,0.00
369,0.00,nan,0.00,-4.06,nan,25.00,0.00,0.00,1.00,0.00,0.00
432,0.00,nan,0.00,-2.07,nan,25.00,0.00,0.00,1.00,0.00,0.00
494,0.00,nan,0.00,1.61,nan,25.00,0.00,0.00,1.00,0.00,0.00
556,0.00,nan,0.00,1.95,nan,25.00,0.00,0.00,1.00,0.00,0.00
617,0.00,nan,0.00,-1.22,nan,25.00,0.00,0.00,1.00,0.00,0.00
679,0.00,nan,0.00,1.71,nan,25.00,0.00,0.00,1.00,0.00,0.00
741,0.00,nan,0.00,4.61,nan,25.00,0.00,0.00,1.00,0.00,0.00
801,0.00,nan,0.00,5.47,nan,25.00,0.00,0.00,1.00,0.00,0.00
863,0.00,nan,0.00,3.47,nan,25.00,0.00,0.00,1.00,0.00,0.00
1113,0.00,nan,0.00,-1.63,nan,25.00,0.00,0.00,1.00,0.00,0.00
1176,0.00,nan,0.00,-0.28,nan,25.00,0.00,0.00,1.00,0.00,0.00
1240,0.00,nan,0.00,-0.63,nan,25.00,0.00,0.00,1.00,0.00,0.00
1554,0.00,nan,0.00,-1.72,nan,25.00,0.00,0.00,1.00,0.00,0.00
1808,0.00,nan,0.00,2.35,nan,25.00,0.00,0.00,1.00,0.00,0.00
1869,0.00,nan,0.00,1.37,nan,25.00,0.00,0.00,1.00,0.00,0.00
1932,0.00,nan,0.00,1.85,nan,25.00,0.00,0.00,1.00,0.00,0.00
1994,0.00,nan,0.00,-1.04,nan,25.00,0.00,0.00,1.00,0.00,0.00
2058,0.00,nan,0.00,2.43,nan,25.00,0.00,0.00,1.00,0.00,0.00
2310,0.00,nan,0.00,-1.74,nan,25.00,0.00,0.00,1.00,0.00,0.00
2373,0.00,nan,0.00,1.87,nan,25.00,0.00,0.00,1.00,0.00,0.00
2625,0.00,nan,0.00,-1.10,nan,25.00,0.00,0.00,1.00,0.00,0.00
2689,0.00,nan,0.00,-0.97,nan,25.00,0.00,0.00,1.00,0.00,0.00
2940,0.00,nan,0.00,2.73,nan,25.00,0.00,0.00,1.00,0.00,0.00
3002,0.00,nan,0.00,5.10,nan,25.00,0.00,0.00,1.00,0.00,0.00
3064,0.00,nan,0.00,3.30,nan,25.00,0.00,0.00,1.00,0.00,0.00
3318,0.00,nan,0.00,9.84,nan,25.00,0.00,0.00,1.00,0.00,0.00
3381,0.00,nan,0.00,-5.81,nan,25.00,0.00,0.00,1.00,0.00,0.00
3635,0.00,nan,0.00,10.47,nan,25.00,0.00,0.00,1.00,0.00,0.00
3698,0.00,nan,0.00,-24.02,nan,25.00,0.00,0.00,1.00,0.00,0.00
3953,0.00,nan,0.00,11.83,nan,25.00,0.00,0.00,1.00,0.00,0.00
4017,0.00,nan,0.00,6.48,nan,25.00,0.00,0.00,1.00,0.00,0.00
4079,0.00,nan,0.00,-1.91,nan,25.00,0.00,0.00,1.00,0.00,0.00
4331,0.00,nan,0.00,5.78,nan,25.00,0.00,0.00,1.00,0.00,0.00
4393,0.00,nan,0.00,-4.36,nan,25.00,0.00,0.00,1.00,0.00,0.00
4644,0.00,nan,0.00,2.32,nan,25.00,0.00,0.00,1.00,0.00,0.00
4707,0.00,nan,0.00,2.89,nan,25.00,0.00,0.00,1.00,0.00,0.00
4959,0.00,nan,0.00,0.70,nan,25.00,0.00,0.00,1.00,0.00,0.00
5021,0.00,nan,0.00,2.30,nan,25.00,0.00,0.00,1.00,0.00,0.00
5084,0.00,nan,0.00,0.48,nan,25.00,0.00,0.00,1.00,0.00,0.00
5397,0.00,nan,0.00,0.70,nan,25.00,0.00,0.00,1.00,0.00,0.00
5647,0.00,nan,0.00,0.54,nan,25.00,0.00,0.00,1.00,0.00,0.00
5709,0.00,nan,0.00,0.11,nan,25.00,0.00,0.00,1.00,0.00,0.00
5772,0.00,nan,0.00,1.80,nan,25.00,0.00,0.00,1.00,0.00,0.00
5834,0.00,nan,0.00,3.47,nan,25.00,0.00,0.00,1.00,0.00,0.00
5897,0.00,nan,0.00,-0.82,nan,25.00,0.00,0.00,1.00,0.00,0.00
6150,0.00,nan,0.00,2.99,nan,25.00,0.00,0.00,1.00,0.00,0.00
6212,0.00,nan,0.00,2.69,nan,25.00,0.00,0.00,1.00,0.00,0.00
6461,0.00,nan,0.00,0.02,nan,25.00,0.00,0.00,1.00,0.00,0.00
6523,0.00,nan,0.00,2.12,nan,25.00,0.00,0.00,1.00,0.00,0.00
6773,0.00,nan,0.00,-3.75,nan,25.00,0.00,0.00,1.00,0.00,0.00
6837,0.00,nan,0.00,-2.31,nan,25.00,0.00,0.00,1.00,0.00,0.00
6900,0.00,nan,0.00,-2.40,nan,25.00,0.00,0.00,1.00,0.00,0.00
7214,0.00,nan,0.00,-3.25,nan,25.00,0.00,0.00,1.00,0.00,0.00
7465,0.00,nan,0.00,5.68,nan,25.00,0.00,0.00,1.00,0.00,0.00
7527,0.00,nan,0.00,1.39,nan,25.00,0.00,0.00,1.00,0.00,0.00
7589,0.00,nan,0.00,-0.95,nan,25.00,0.00,0.00,1.00,0.00,0.00
7653,0.00,nan,0.00,0.15,nan,25.00,0.00,0.00,1.00,0.00,0.00
7715,0.00,nan,0.00,0.88,nan,25.00,0.00,0.00,1.00,0.00,0.00
7968,0.00,nan,0.00,3.51,nan,25.00,0.00,0.00,1.00,0.00,0.00
8031,0.00,nan,0.00,3.98,nan,25.00,0.00,0.00,1.00,0.00,0.00
8283,0.00,nan,0.00,2.15,nan,25.00,0.00,0.00,1.00,0.00,0.00
8345,0.00,nan,0.00,4.80,nan,25.00,0.00,0.00,1.00,0.00,0.00
8597,0.00,nan,0.00,-0.64,nan,25.00,0.00,0.00,1.00,0.00,0.00
8659,0.00,nan,0.00,2.80,nan,25.00,0.00,0.00,1.00,0.00,0.00
8722,0.00,nan,0.00,2.50,nan,25.00,0.00,0.00,1.00,0.00,0.00
9036,0.00,nan,0.00,-0.24,nan,25.00,0.00,0.00,1.00,0.00,0.00
9288,0.00,nan,0.00,7.60,nan,25.00,0.00,0.00,1.00,0.00,0.00
9351,0.00,nan,0.00,-6.15,nan,25.00,0.00,0.00,1.00,0.00,0.00
9414,0.00,nan,0.00,-18.27,nan,25.00,0.00,0.00,1.00,0.00,0.00
9543,0.00,nan,0.00,-8.92,nan,25.00,0.00,0.00,1.00,0.00,0.00
9797,0.00,nan,0.00,2.72,nan,25.00,0.00,0.00,1.00,0.00,0.00
9859,0.00,nan,0.00,3.88,nan,25.00,0.00,0.00,1.00,0.00,0.00
10113,0.00,nan,0.00,-3.01,nan,25.00,0.00,0.00,1.00,0.00,0.00
10177,0.00,nan,0.00,-23.39,nan,25.00,0.00,0.00,1.00,0.00,0.00
10243,0.00,nan,0.00,-29.38,nan,25.00,0.00,0.00,1.00,0.00,0.00
10501,0.00,nan,0.00,7.62,nan,25.00,0.00,0.00,1.00,0.00,0.00
10564,0.00,nan,0.00,6.09,nan,25.00,0.00,0.00,1.00,0.00,0.00
10819,0.00,nan,0.00,-13.25,nan,25.00,0.00,0.00,1.00,0.00,0.00
10885,0.00,nan,0.00,-16.27,nan,25.00,0.00,0.00,1.00,0.00,0.00
10950,0.00,nan,0.00,-14.98,nan,25.00,0.00,0.00,1.00,0.00,0.00
11207,0.00,nan,0.00,4.15,nan,25.00,0.00,0.00,1.00,0.00,0.00
11271,0.00,nan,0.00,-1.75,nan,25.00,0.00,0.00,1.00,0.00,0.00
11529,0.00,nan,0.00,14.32,nan,25.00,0.00,0.00,1.00,0.00,0.00
11593,0.00,nan,0.00,33.11,nan,25.00,0.00,0.00,1.00,0.00,0.00
11849,0.00,nan,0.00,-9.06,nan,25.00,0.00,0.00,1.00,0.00,0.00
11914,0.00,nan,0.00,-41.82,nan,25.00,0.00,0.00,1.00,0.00,0.00
11979,0.00,nan,0.00,-37.33,nan,25.00,0.00,0.00,1.00,0.00,0.00
12241,0.00,nan,0.00,-13.60,nan,25.00,0.00,0.00,1.00,0.00,0.00
12307,0.00,nan,0.00,-0.65,nan,25.00,0.00,0.00,1.00,0.00,0.00
12371,0.00,nan,0.00,10.81,nan,25.00,0.00,0.00,1.00,0.00,0.00
12630,0.00,nan,0.00,-19.62,nan,25.00,0.00,0.00,1.00,0.00,0.00
12695,0.00,nan,0.00,-23.85,nan,25.00,0.00,0.00,1.00,0.00,0.00
12954,0.00,nan,0.00,9.18,nan,25.00,0.00,0.00,1.00,0.00,0.00
13018,0.00,nan,0.00,-2.08,nan,25.00,0.00,0.00,1.00,0.00,0.00
13082,0.00,nan,0.00,-10.08,nan,25.00,0.00,0.00,1.00,0.00,0.00
13341,0.00,nan,0.00,17.52,nan,25.00,0.00,0.00,1.00,0.00,0.00
13406,0.00,nan,0.00,16.67,nan,25.00,0.00,0.00,1.00,0.00,0.00
13662,0.00,nan,0.00,-1.98,nan,25.00,0.00,0.00,1.00,0.00,0.00
13726,0.00,nan,0.00,-2.08,nan,25.00,0.00,0.00,1.00,0.00,0.00
13791,0.00,nan,0.00,-0.86,nan,25.00,0.00,0.00,1.00,0.00,0.00
14046,0.00,nan,0.00,1.85,nan,25.00,0.00,0.00,1.00,0.00,0.00
14109,0.00,nan,0.00,3.03,nan,25.00,0.00,0.00,1.00,0.00,0.00
14365,0.00,nan,0.00,-0.21,nan,25.00,0.00,0.00,1.00,0.00,0.00
14430,0.00,nan,0.00,-5.03,nan,25.00,0.00,0.00,1.00,0.00,0.00
14494,0.00,nan,0.00,0.34,nan,25.00,0.00,0.00,1.00,0.00,0.00
14751,0.00,nan,0.00,9.73,nan,25.00,0.00,0.00,1.00,0.00,0.00
14815,0.00,nan,0.00,8.50,nan,25.00,0.00,0.00,1.00,0.00,0.00
15073,0.00,nan,0.00,-4.11,nan,25.00,0.00,0.00,1.00,0.00,0.00
15137,0.00,nan,0.00,1.45,nan,25.00,0.00,0.00,1.00,0.00,0.00
15201,0.00,nan,0.00,3.83,nan,25.00,0.00,0.00,1.00,0.00,0.00
15455,0.00,nan,0.00,3.82,nan,25.00,0.00,0.00,1.00,0.00,0.00
15518,0.00,nan,0.00,3.73,nan,25.00,0.00,0.00,1.00,0.00,0.00
15771,0.00,nan,0.00,0.01,nan,25.00,0.00,0.00,1.00,0.00,0.00
15835,0.00,nan,0.00,1.90,nan,25.00,0.00,0.00,1.00,0.00,0.00
15898,0.00,nan,0.00,2.15,nan,25.00,0.00,0.00,1.00,0.00,0.00
16154,0.00,nan,0.00,0.08,nan,25.00,0.00,0.00,1.00,0.00,0.00
16218,0.00,nan,0.00,0.40,nan,25.00,0.00,0.00,1.00,0.00,0.00
16475,0.00,nan,0.00,-0.12,nan,25.00,0.00,0.00,1.00,0.00,0.00
16539,0.00,nan,0.00,-0.95,nan,25.00,0.00,0.00,1.00,0.00,0.00
16797,0.00,nan,0.00,-0.46,nan,25.00,0.00,0.00,1.00,0.00,0.00
16862,0.00,nan,0.00,-0.04,nan,25.00,0.00,0.00,1.00,0.00,0.00
16926,0.00,nan,0.00,0.92,nan,25.00,0.00,0.00,1.00,0.00,0.00
17183,0.00,nan,0.00,0.40,nan,25.00,0.00,0.00,1.00,0.00,0.00
