time,x,theta,x_dot,theta_dot,input,Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
17361,0.00,2.04,0.00,-2.54,48.52,25.00,0.00,0.00,1.00,0.00,0.00
17635,0.00,-1.84,0.00,0.69,-48.45,25.00,0.00,0.00,1.00,0.00,0.00
17703,0.00,0.08,0.00,29.34,0.53,25.00,0.00,0.00,1.00,0.00,0.00
17770,0.00,2.00,0.00,29.93,47.60,25.00,0.00,0.00,1.00,0.00,0.00
17838,0.00,2.672,0.00,-17.81,15.40,25.00,0.00,0.00,1.00,0.00,0.00
18041,0.00,0.16,0.00,-8.02,1.53,25.00,0.00,0.00,1.00,0.00,0.00
18108,0.00,0.30,0.00,2.06,4.93,25.00,0.00,0.00,1.00,0.00,0.00
18173,0.00,0.29,0.00,-0.27,4.71,25.00,0.00,0.00,1.00,0.00,0.00
18240,0.00,0.16,0.,3.47,7.94,25.00,0.00,0.00,1.00,0.00,0.00
18438,0.00,0.49,0.00,1.03,9.86,25.00,0.00,0.00,1.00,0.00,0.00
18503,0.00,0.34,0.00,-2.53,5.99,25.00,0.00,0.00,1.00,0.00,0.00
18570,0.00,0.34,0.00,-0.30,6.00,25.00,0.00,0.00,1.00,0.00,0.00
18636,0.00,0.54,0.00,3.14,1186,25.00,0.00,0.00,1.00,0.00,0.00
18836,0.00,-0.31,0.00,-5.72,-10.22,25.00,0.00,0.00,1.00,0.00,0.00
18906,0.00,-0.54,0.00,-3.68,-16.09,25.00,0.00,0.00,1.00,0.00,0.00
18975,0.00,-0.10,0.00,6.31,-5.01,25.00,0.00,0.00,1.00,0.00,0.00
19253,0.00,-1.56,0.00,-2.37,-41.61,25.00,0.00,0.00,1.00,0.00,0.00
19322,0.00,-1.70,0.00,-2.33,-45.00,25.00,0.00,0.00,1.00,0.00,0.00
19392,0.00,-1.60,0.00,1.07,-42.59,25.00,0.00,0.00,1.00,0.00,0.00
19461,0.00,-1.41.64,0.00,-2.76,-43.40,25.00,0.00,0.00,1.00,0.00,0.00
19667,0.00,-1.95,0.00,-4.46,-51.13,25.00,0.00,0.00,1.00,0.00,0.00
19737,0.00,-1.94,0.00,0.02,-50.88,25.00,0.00,0.00,1.00,0.00,0.00
19806,0.00,-1.62,0.00,4.76,-43.03,25.00,0.00,0.00,1.00,0.00,0.00
20084,0.00,-2.81,0.00,4.48,-72.85,25.00,0.00,0.00,1.00,0.00,0.00
20153,0.00,-2.53,0.00,4.28,-65.73,25.00,0.00,0.00,1.00,0.00,0.00
20221,0.00,-2.71,0.00,-6.83,-70.33,25.00,0.00,0.00,1.00,0.00,0.000.00
20429,0.00,-3.00,0.00,-1.43,-77.43,25.00,0.00,0.00,1.00,0.00,0.00
20499,0.00,-3.53,0.00,-7.34,-90.67,25.00,0.00,0.00,1.00,0.00,0.00
20569,0.00,-3.56,0.00,-0.15,-91.39,25.00,0.00,0.00,1.00,0.00,0.00
20638,0.00,-2.54,0.00,14.60,-65.89,25.00,0.00,0.00,1.00,0.00,0.00
20708,0.00,-1.97,0.00,8.28,-51.78,25.00,0.00,0.00,1.00,0.00,0.00
20985,0.00,-2.44,0.00,-0.01,-63.55,25.00,0.00,0.00,1.00,0.00,0.00
21055,0.00,-2.76,0.00,-4.75,-71.48,25.00,0.00,0.00,1.00,0.00,0.00
21125,0.00,-4.04,0.00,-18.14,-103.62,25.00,0.00,0.00,1.00,0.00,0.00
21409,0.00,-5.63,0.00,-0.37,-143.16,25.00,0.00,0.00,1.00,0.00,0.00
21480,0.00,-5.64,0.00,-0.17,-143.38,25.00,0.00,0.00,1.00,0.00,0.00
21761,0.00,-5.54,0.00,0.70,-141.11,25.00,0.00,0.00,1.00,0.00,0.00
21830,0.00,-5.67,0.00,-1.80,-144.26,25.00,0.00,0.00,1.00,0.00,0.00
21901,0.00,-5.71,0.00,-0.85,-145.29,25.00,0.00,0.00,1.00,0.00,0.00
21971,0.00,-5.64,0.00,0.67,-143.59,25.00,0.00,0.00,1.00,0.00,0.00
22041,0.00,-5.66,0.00,-0.31,-144.08,25.00,0.00,0.00,1.00,0.00,0.00
22324,0.00,-6.00,0.00,-3.04,-152.60,25.00,0.00,0.00,1.00,0.00,0.00
22394,0.00,-6.16,0.00,-2.54,-156.60,25.00,0.00,0.00,1.00,0.00,0.00
22675,0.00,-5.87,0.00,0.62,-149.23,25.00,0.00,0.00,1.00,0.00,0.00
22745,0.00,-5.77,0.00,1.32,-146.65,25.00,0.00,0.00,1.00,0.00,0.00
22814,0.00,-5.67,0.00,1.28,-144.15,25.00,0.00,0.00,1.00,0.00,0.00
22884,0.00,-5.73,0.00,-1.04,-145.77,25.00,0.00,0.00,1.00,0.00,0.00
22955,0.00,-5.73,0.00,-0.40,-145.69,25.00,0.00,0.00,1.00,0.00,0.00
23235,0.00,-5.33,0.00,1.73,-135.78,25.00,0.00,0.00,1.00,0.00,0.00
23305,0.00,-5.33,0.00,-0.14,-135.66,25.00,0.00,0.00,1.00,0.00,0.00
23375,0.00,-5.55,0.00,-3.59,-141.25,25.00,0.00,0.00,1.00,0.00,0.00
23587,0.00,-5.61,0.00,-0.62,-142.74,25.00,0.00,0.00,1.00,0.00,0.00
23658,0.00,-5.79,0.00,-2.85,-147.37,25.00,0.00,0.00,1.00,0.00,0.00
23729,0.00,-6.02,0.00,-3.47,-153.05,25.00,0.00,0.00,1.00,0.00,0.00
24010,0.00,-6.49,0.00,1.18,-164.83,25.00,0.00,0.00,1.00,0.00,0.00
24080,0.00,-6.45,0.00,0.33,-163.72,25.00,0.00,0.00,1.00,0.00,0.00
24361,0.00,-6.72,0.00,0.95,-170.61,25.00,0.00,0.00,1.00,0.00,0.00
24431,0.00,-6.43,0.00,3.89,-163.34,25.00,0.00,0.00,1.00,0.00,0.00
24713,0.00,-6.66,0.00,-1.48,-168.90,25.00,0.00,0.00,1.00,0.00,0.00
24783,0.00,-6.71,0.00,-1.21,-170.34,25.00,0.00,0.00,1.00,0.00,0.00
24854,0.00,-6.79,0.00,-1.33,-172.32,25.00,0.00,0.00,1.00,0.00,0.00
24925,0.00,-6.73,0.00,0.50,-170.74,25.00,0.00,0.00,1.00,0.00,0.00
24994,0.00,-6.57,0.00,1.91,-166.77,25.00,0.00,0.00,1.00,0.00,0.00
25274,0.00,-6.61,0.00,-2.53,-167.79,25.00,0.00,0.00,1.00,0.00,0.00
25345,0.00,-6.53,0.00,0.56,-165.86,25.00,0.00,0.00,1.00,0.00,0.00
25624,0.00,-6.03,0.00,-0.98,-153.34,25.00,0.00,0.00,1.00,0.00,0.00
25695,0.00,-5.98,0.00,0.61,-151.90,25.00,0.00,0.00,1.00,0.00,0.00
25764,0.00,-5.81,0.00,2.01,-147.86,25.00,0.00,0.00,1.00,0.00,0.00
25834,0.00,-5.77,0.00,0.42,-146.71,25.00,0.00,0.00,1.00,0.00,0.00
25904,0.00,-5.83,0.00,-1.18,-148.14,25.00,0.00,0.00,1.00,0.00,0.00
26186,0.00,-5.74,0.00,1.54,-145.92,25.00,0.00,0.00,1.00,0.00,0.00
26256,0.00,-5.63,0.00,1.28,-143.23,25.00,0.00,0.00,1.00,0.00,0.00
26326,0.00,-5.59,0.00,0.13,-142.31,25.00,0.00,0.00,1.00,0.00,0.00
26536,0.00,-5.90,0.00,-2.99,-149.96,25.00,0.00,0.00,1.00,0.00,0.00
26607,0.00,-5.96,0.00,-1.27,-151.45,25.00,0.00,0.00,1.00,0.00,0.00
26678,0.00,-5.86,0.00,1.12,-148.89,25.00,0.00,0.00,1.00,0.00,0.00
27097,0.00,-5.20,0.00,-1.18,-132.42,25.00,0.00,0.00,1.00,0.00,0.00
27167,0.00,-5.54,0.00,-4.62,-140.98,25.00,0.00,0.00,1.00,0.00,0.00
27238,0.00,-5.29,0.00,3.14,-134.82,25.00,0.00,0.00,1.00,0.00,0.00
27309,0.00,-5.59,0.00,-4.62,-142.16,25.00,0.00,0.00,1.00,0.00,0.00
27379,0.00,-5.57,0.00,-0.44,-141.66,25.00,0.00,0.00,1.00,0.00,0.00
27661,0.00,-6.37,0.00,-8.59,-161.74,25.00,0.00,0.00,1.00,0.00,0.00
27731,0.00,-6.60,0.00,-2.97,-167.57,25.00,0.00,0.00,1.00,0.00,0.00
27802,0.00,-6.24,0.00,4.94,-158.47,25.00,0.00,0.00,1.00,0.00,0.00
27872,0.00,-6.14,0.00,1.18,-155.93,25.00,0.00,0.00,1.00,0.00,0.00
27941,0.00,-6.58,0.00,-6.98,-166.95,25.00,0.00,0.00,1.00,0.00,0.00
28225,0.00,-8.38,0.00,0.75,-212.11,25.00,0.00,0.00,1.00,0.00,0.00
28295,0.00,-8.05,0.00,4.89,-203.85,25.00,0.00,0.00,1.00,0.00,0.00
28575,0.00,-8.98,0.00,-13.87,-227.02,25.00,0.00,0.00,1.00,0.00,0.00
28647,0.00,-9.95,0.00,-13.90,-251.14,25.00,0.00,0.00,1.00,0.00,0.00
28719,0.00,-10.35,0.00,-6.05,-255.00,25.00,0.00,0.00,1.00,0.00,0.00
28790,0.00,-10.01,0.00,4.11,-252.63,25.00,0.00,0.00,1.00,0.00,0.00
28861,0.00,-9.98,0.00,0.04,-251.91,25.00,0.00,0.00,1.00,0.00,0.00
29142,0.00,-9.12,0.00,5.96,-230.52,25.00,0.00,0.00,1.00,0.00,0.00
29211,0.00,-8.12,0.00,14.18,-205.38,25.00,0.00,0.00,1.00,0.00,0.00
29492,0.00,-6.67,0.00,-0.12,-169.13,25.00,0.00,0.00,1.00,0.00,0.00
29562,0.00,-6.19,0.00,5.85,-157.37,25.00,0.00,0.00,1.00,0.00,0.00
29632,0.00,-5.57,0.00,8.21,-141.69,25.00,0.00,0.00,1.00,0.00,0.00
29703,0.00,-5.41,0.00,1.53,-137.63,25.00,0.00,0.00,1.00,0.00,0.00
29772,0.00,-5.34,0.00,0.25,-136.02,25.00,0.00,0.00,1.00,0.00,0.00
30050,0.00,-4.18,0.00,-6.24,-106.91,25.00,0.00,0.00,1.00,0.00,0.00
30120,0.00,-4.81,0.00,-9.79,-122.74,25.00,0.00,0.00,1.00,0.00,0.00
30191,0.00,-4.89,0.00,-1.55,-124.63,25.00,0.00,0.00,1.00,0.00,0.00
30402,0.00,-1.68,0.00,16.31,-44.56,25.00,0.00,0.00,1.00,0.00,0.00
30472,0.00,-1.01,0.00,9.32,-27.64,25.00,0.00,0.00,1.00,0.00,0.00
30540,0.00,-0.42,0.00,7.96,-13.12,25.00,0.00,0.00,1.00,0.00,0.00
30609,0.00,-0.32,0.00,1.07,-10.43,25.00,0.00,0.00,1.00,0.00,0.0.00
30948,0.00,1.06,0.00,6.13,23.92,25.00,0.00,0.00,1.00,0.00,0.00
31014,0.00,1.19,0.00,1.61,27.25,25.00,0.00,0.00,1.00,0.00,0.00
31081,0.00,1.22,0.00,-0.05,27.91,25.00,0.00,0.00,1.00,0.00,0.00
31149,0.00,1.33,0.00,1.30,30.71,25.00,0.00,0.00,1.00,0.00,0.00
31215,0.00,1.48,0.00,1.91,34.47,25.00,0.00,0.00,1.00,0.00,0.00
31416,0.00,1.33,0.00,-2.27,30.73,25.00,0.00,0.00,1.00,0.00,0.00
31483,0.00,1.16,0.00,-2.75,26.55,25.00,0.00,0.00,1.00,0.00,0.00
31551,0.00,1.15,0.00,-0.59,26.15,25.00,0.00,0.00,1.00,0.00,0.00
31619,0.00,1.22,0.00,0.60,28.05,25.00,0.00,0.00,1.00,0.00,0.00
31689,0.00,1.28,0.00,-0.65,29.49,25.00,0.00,0.00,1.00,0.00,0.00
31887,0.00,1.26,0.00,-0.96,28.88,25.00,0.00,0.00,1.00,0.00,0.00
31954,0.00,1.22,0.00,-1.21,27.92,25.00,0.00,0.00,1.00,0.00,0.00
32022,0.00,1.08,0.00,-2.60,24.38,25.00,0.00,0.00,1.00,0.00,0.00
32090,00.00,0.86,0.00,-3.74,18.95,25.00,0.00,0.00,1.00,0.00,0.00
32292,0.00,0.45,0.00,-6.51,8.86,25.00,0.00,0.00,1.00,0.00,0.00
32359,0.00,-0.00,0.00,-7.50,-2.50,25.00,0.00,0.00,1.00,0.00,0.00
32428,0.00,-0.06,0.00,-1.47,-4.05,25.00,0.00,0.00,1.00,0.00,0.00
32496,00.00,-0.70,0.00,-6.19,-20.12,25.00,0.00,0.00,1.00,0.00,0.00
32702,0.00,-0.94,0.00,-3.79,-25.88,25.00,0.00,0.00,1.00,0.00,0.00
32772,0.00,-1.01,0.00,-1.49,-27.82,25.00,0.00,0.00,1.00,0.00,0.00
32841,0.00,-0.92,0.00,1.05,-25.52,25.00,0.00,0.00,1.00,0.00,0.00
33047,0.00,-0.41,0.00,0.65,-12.65,25.00,0.00,0.00,1.00,0.00,0.00
33116,0.00,-0.52,0.00,-1.95,-15.46,25.00,0.00,0.00,1.00,0.00,0.00
33185,0.00,-0.69,0.00,-2.85,-19.67,25.00,0.00,0.00,1.00,0.00,0.00
33601,0.00,-0.15,0.00,4.95,-6.35,25.00,0.00,0.00,1.00,0.00,0.00
33669,0.00,0.14,0.00,3.96,1.03,25.00,0.00,0.00,1.00,0.00,0.00
33734,0.00,0.35,0.00,2.80,6.37,25.00,0.00,0.00,1.00,0.00,0.00
33800,0.00,0.58,0.00,3.12,12.05,25.00,0.00,0.00,1.00,0.00,0.00
33866,0.00,0.87,0.00,4.04,19.34,25.00,0.00,0.00,1.00,0.00,0.00
33933,0.00,1.17,0.00,3.88,26.65,25.00,0.00,0.00,1.00,0.00,0.00
33999,0.00,1.30,0.00,1.63,29.70,25.00,0.00,0.00,1.00,0.00,0.00
34200,0.00,1.43,0.00,1.37,33.37,25.00,0.00,0.00,1.00,0.00,0.00
34267,0.00,1.30,0.00,-2.32,30.11,25.00,0.00,0.00,1.00,0.00,0.00
34334,0.00,0.74,0.00,-8.83,16.09,25.00,0.00,0.00,1.00,0.00,0.00
34614,0.00,-4.93,0.00,-15.90,-125.64,25.00,0.00,0.00,1.00,0.00,0.00
34898,0.00,-8.06,0.00,-23.86,-204.07,25.00,0.00,0.00,1.00,0.00,0.00
34970,0.00,-8.99,0.00,-13.32,-227.34,25.00,0.00,0.00,1.00,0.00,0.00
35042,0.00,-8.43,0.00,7.69,-213.17,25.00,0.00,0.00,1.00,0.00,0.00
35111,0.00,-7.29,0.00,16.37,-184.76,25.00,0.00,0.00,1.00,0.00,0.00
35393,0.00,1.44,0.00,49.72,33.38,25.00,0.00,0.00,1.00,0.00,0.00
35461,0.00,4.90,0.00,51.49,120.07,25.00,0.00,0.00,1.00,0.00,0.00
35529,0.00,8.20,0.00,49.09,202.56,25.00,0.00,0.00,1.00,0.00,0.00
35598,0.00,11.59,0.00,49.08,255.00,25.00,0.00,0.00,1.00,0.00,0.00
35667,0.00,15.10,0.00,51.11,255.00,25.00,0.00,0.00,1.00,0.00,0.00
35942,0.00,23.78,0.00,8.25,0.00,25.00,0.00,0.00,1.00,0.00,0.00
36008,0.00,23.10,0.00,-9.94,0.00,25.00,0.00,0.00,1.00,0.00,0.00
36076,0.00,21.77,0.00,-19.58,0.00,25.00,0.00,0.00,1.00,0.00,0.00
36355,0.00,16.72,0.00,-8.56,255.00,25.00,0.00,0.00,1.00,0.00,0.00
36425,0.00,16.36,0.00,-4.20,255.00,25.00,0.00,0.00,1.00,0.00,0.00
36495,0.00,15.09,0.00,-17.13,255.00,25.00,0.00,0.00,1.00,0.00,0.00
36707,0.00,13.91,0.00,14.03,255.00,25.00,0.00,0.00,1.00,0.00,0.00
36776,0.00,15.59,0.00,25.02,255.00,25.00,0.00,0.00,1.00,0.00,0.00
36846,0.00,16.08,0.00,7.19,255.00,25.00,0.00,0.00,1.00,0.00,0.00
37262,0.00,18.67,0.00,6.11,255.00,25.00,0.00,0.00,1.00,0.00,0.00
37330,0.00,18.91,0.00,3.92,255.00,25.00,0.00,0.00,1.00,0.00,0.00
37399,0.00,19.21,0.00,5.25,255.00,25.00,0.00,0.00,1.00,0.00,0.00
37468,0.00,19.67,0.00,7.23,255.00,25.00,0.00,0.00,1.00,0.00,0.00
37536,0.00,19.89,0.00,3.56,255.00,25.00,0.00,0.00,1.00,0.00,0.00
37605,0.00,19.98,0.00,1.73,255.00,25.00,0.00,0.00,1.00,0.00,0.00
37673,0.00,2.64,0.00,4.83,0.00,25.00,0.00,0.00,1.00,0.00,0.00
37873,0.00,20.63,0.00,0.28,0.00,25.00,0.00,0.00,1.00,0.00,0.00
37940,0.00,20.61,0.00,0.21,0.00,25.00,0.00,0.00,1.00,0.00,0.00
38006,0.00,20.48,0.00,-1.55,0.00,25.00,0.00,0.00,1.00,0.00,0.00
38074,0.00,20.43,0.00,1.77,0.00,25.00,0.00,0.00,1.00,0.00,0.00
38275,0.00,20.69,0.00,-1.88,0.00,25.00,0.00,0.00,1.00,0.00,0.00
38342,0.00,20.45,0.00,-3.25,0.00,25.00,0.00,0.00,1.00,0.00,0.00
38410,0.00,20.30,0.00,-1.59,0.00,25.00,0.00,0.00,1.00,0.00,0.00
38477,0.00,20.23,0.000,-6.05,255.00,25.00,0.00,0.00,1.00,0.00,0.00
38682,0.00,19.63,0.00,1.02,255.00,25.00,0.00,0.00,1.00,0.00,0.00
38751,0.00,19.67,0.00,0.79,255.00,25.00,0.00,0.00,1.00,0.00,0.00
38819,0.00,19.75,0.00,1.26,255.00,25.00,0.00,0.00,1.00,0.00,0.00
38889,0.00,19.719.69,0.00,0.31,255.00,25.00,0.00,0.00,1.00,0.00,0.00
39096,0.00,19.76,0.00,1.46,255.00,25.00,0.00,0.00,1.00,0.00,0.00
39164,0.00,19.88,0.00,2.16,255.00,25.00,0.00,0.00,1.00,0.00,0.00
39233,0.00,20.02,0.00,2.19,0.00,25.00,0.00,0.00,1.00,0.00,0.00
39507,0.00,19.72,0.00,0.59,255.00,25.00,0.00,0.00,1.00,0.00,0.00
39576,0.00,19.83,0.00,1.68,255.00,25.00,0.00,0.00,1.00,0.00,0.00
39645,0.00,19.81,0.00,0.00,255.00,25.00,0.00,0.00,1.00,0.00,0.00
39713851,0.00,19.89,0.00,0.05,255.00,25.00,0.00,0.00,1.00,0.00,0.00
39919,0.00,19.86,0.00,-0.21,255.00,25.00,0.00,0.00,1.00,0.00,0.00
39989,0.00,19.75,0.00,-1.30,255.00,25.00,0.00,0.00,1.00,0.00,0.00
40267,0.00,19.53,0.00,0.39,255.00,25.00,0.00,0.00,1.00,0.00,0.00
40336,0.00,19.75,0.00,3.50,255.00,25.00,0.00,0.00,1.00,0.00,0.00
40404,0.00,19.97,0.00,3.44,255.00,25.00,0.00,0.00,1.00,0.00,0.00
40473,0.00,20.25,0.00,4.28,0.00,25.00,0.00,0.00,1.00,0.00,000
40673,0.00,20.26,0.00,-0.94,0.00,25.00,0.00,0.00,1.00,0.00,0.00
40740,0.00,20.04,0.00,-2.98,0.00,25.00,0.00,0.00,1.00,0.00,0.00
40808,0.00,20.03,0.00,0.10,0.00,25.00,0.00,0.00,1.00,0.00,0.00
41084,0.00,19.54,0.00,-1.63,255.00,25.00,0.00,0.00,1.00,0.00,0.00
41154,0.00,19.48,0.00,-0.63,255.00,25.00,0.00,0.00,1.00,0.00,0.00
41224,0.00,19.49,0.00,0.34,255.00,25.00,0.00,0.00,1.00,0.00,0.00
41292,0.00,19.45,0.00,-0.34,255.00,25.00,0.00,0.00,1.00,0.00,0.00
41362,0.00,19.49,0.00,0.77,255.00,25.00,0.00,0.00,1.00,0.00,0.00
41639,0.00,19.07,0.00,-1.60,255.00,25.00,0.00,0.00,1.00,0.00,0.00
41709,0.00,18.80,0.00,-3.54,255.00,25.00,0.00,0.00,1.00,0.00,0.00
41779,0.00,18.68,0.00,-1.71,255.00,25.00,0.00,0.00,1.00,0.00,0.00
41848,0.00.00,19.85,0.00,8.70,255.00,25.00,0.00,0.00,1.00,0.00,0.00
42054,0.00,20.61,0.00,11.27,0.00,25.00,0.00,0.00,1.00,0.00,0.00
42122,0.00,21.52,0.00,13.49,0.00,25.00,0.00,0.00,1.00,0.00,0.00
42189,0.00,21.95,0.00,6.45,0.00,25.00,0.00,0.00,1.00,0.00,0.00
42256,0..00,20.39,0.00,-11.57,0.00,25.00,0.00,0.00,1.00,0.00,0.00
42460,0.00,19.55,0.00,-12.11,255.00,25.00,0.00,0.00,1.00,0.00,0.00
42530,0.00,19.18,0.00,-5.53,255.00,25.00,0.00,0.00,1.00,0.00,0.00
42600,0.00,19.17,0.00,-0.27,255.00,25.00,0.00,0.00,1.00,0.00,0.00
426805,0.00,20.07,0.00,0.20,0.00,25.00,0.00,0.00,1.00,0.00,0.00
42871,0.00,19.62,0.00,-6.89,255.00,25.00,0.00,0.00,1.00,0.00,0.00
42941,0.00,18.92,0.00,-10.17,255.00,25.00,0.00,0.00,1.00,0.00,0.00
43223,0.00,17.50,0.00,2.49,255.00,25.00,0.00,0.00,1.00,0.00,0.00
43291,0.00,16.70,0.00,-11.63,255.00,25.00,0.00,0.00,1.00,0.00,0.00
43362,0.00,15.47,0.00,-17.91,255.00,25.00,0.00,0.00,1.00,0.00,0.00
43432,0.00,13.95,0.00,-22.25,255.00,25.00,0.00,0.00,1.00,0.00,0.00
43503,0.00,12.55,0.00,-19.72,255.00,25.00,0.00,0.00,1.00,0.00,0.00
43784,0.00,8.88,0.00,-26.71,219.42,25.00,0.00,0.00,1.00,0.00,0.00
43853,0.00,6.40,0.00,-36.82,157.45,25.00,0.00,0.00,1.00,0.00,0.00
43923,0.00,3.89,0.00,-36.87,94.76,25.00,0.00,0.00,1.00,0.00,0.00
439944130,0.00,-1.21,0.00,1.93,-32.67,25.00,0.00,0.00,1.00,0.00,0.00
44198,0.00,-1.03,0.00,2.05,-28.19,25.00,0.00,0.00,1.00,0.00,0.00
